gsize_diff_an4,gf_diff_an4,f_fnn_diff_an4,fnnf_maxadec_l_m_r,dist_centroid_diff_l_an4
-20.983,    -7,-1.256,415.276,-0.038
-0.884,     1, 1.393,-103.560,-0.029
56.557,    18,21.135,-9496.295, 0.533
54.930,    17,22.106,-5143.772, 0.067
15.201,     4,-0.318,-18.406, 0.007
 3.434,     2,-2.318,-12.367,-0.007
 5.130,     1,-6.437,34.900,-0.021
 2.125,     7, 7.782,-126.973, 0.000
55.221,    15,13.896,-18.406, 0.009
-6.967,     0,-1.500,457.466, 0.001
27.540,    11, 8.636,83.300, 0.002
-131.468,   -50,-57.027,10634.658,-0.011
60.933,    17,22.982,91.484, 0.027
21.582,     2, 7.231,-1655.724, 0.103
 3.723,     4, 5.642,-2080.656, 0.052
18.569,     7, 8.983,-2001.837, 0.041
-59.054,   -14,-28.421,873.276,-0.462
-131.270,   -45,-58.660,4365.489,-0.036
 3.278,    -3,-14.000,752.147, 0.204
42.420,     2,-5.972,1240.106,-0.025
59.623,     7, 2.558,1253.762, 0.267
46.298,     7, 3.481,-25.693, 0.012
-15.492,   -24,-28.795,-61.808, 0.016
-5.801,   -13,-16.750,-2.056,-0.081
-14.413,    -7,-4.700,-51.924, 0.005
28.357,     9,11.611,-6851.410, 0.482
-4.386,    -3,-3.224,216.991,-0.248
38.382,     8, 6.922,66.437, 0.353
28.879,    14,20.011,-80.347, 0.281
33.651,    13,14.025, 9.673, 0.582
-13.226,    -2,-4.197,3698.457, 0.028
-32.524,    -9,-13.154,3770.143,-0.042
-3.287,    -4,-3.479,-12.767,-0.038
-25.799,   -10,-11.850,-11.002, 0.009
-63.910,   -34,-40.995,5852.372,-0.866
-167.929,   -72,-84.571,9459.790,-0.447
26.473,    10, 6.256,-828.060, 0.077
-29.969,    -6,-14.130,3887.608,-0.098
 7.549,     1, 4.578,-310.951,-0.035
 3.064,     2, 6.925,-601.531,-0.223
-42.811,   -21,-23.845,55.286,-0.752
-4.096,    -5,-7.267,398.905, 0.004
 9.139,     0, 0.000,-913.743,-0.390
-201.109,   -77,-87.369,684.888,-0.794
-36.321,   -16,-19.792,274.866,-0.034
-139.032,   -58,-64.939,-273.162, 0.007
-11.767,    -2,-2.000,49.741, 0.007
40.021,    11,14.214,283.932, 0.007
11.407,     8, 7.000,3284.688, 0.117
-22.167,    -4,-1.182,460.608, 0.002
12.340,     7, 8.955,178.640,-0.004
 0.442,     3, 2.300,3350.800,-0.041
-48.952,   -12,-13.533,218.299,-0.006
 1.252,     1,-0.559,-267.590, 0.006
-50.360,   -22,-28.423,433.801,-0.871
-11.646,    -6,-11.844,709.856, 0.025
-18.528,    -4,-1.593,1511.219,-0.266
-45.875,   -23,-30.770,-82.097,-0.147
-39.425,   -12,-19.875,-41.520, 0.170
-0.046,     1,-3.554,-120.488, 0.185
-58.371,    -8,-9.312,1480.844, 0.003
-30.787,    -3,-4.852,1710.722, 0.011
-79.621,   -15,-12.908,1734.323,-0.640
94.804,    24,32.333,-5539.704, 0.858
95.138,    24,30.333,-2782.221, 0.886
73.906,    20,27.900,-4375.804, 0.678
71.655,    18,27.000,-4583.773, 0.000
92.226,    23,28.143,-5545.593, 0.878
-10.091,    -3,-10.543,1209.603,-0.056
-23.571,    -8,-4.144,-678.998, 0.071
27.434,    14,24.469,-1403.741, 0.334
60.959,    20,27.760,-1685.638, 0.009
47.422,    16,16.893,-2897.208, 0.660
56.332,    21,30.310,-528.526, 0.601
-40.930,   -13,-19.961,6000.445,-0.011
21.677,     8, 7.271,-607.192, 0.144
 1.194,     4, 5.181,70.315,-0.183
18.687,    13,15.133,-833.224,-0.087
40.734,    18,20.514,-47.900, 0.651
 6.681,     7,11.189,-169.766,-0.048
25.976,    13,15.300,-853.244, 0.682
21.184,    15,18.000,422.215, 0.280
-43.233,   -16,-17.590,1861.430,-0.611
-44.860,   -17,-16.619,1856.440,-0.530
-21.348,    -2,-4.063,1113.713,-0.474
-10.735,    -5,-4.637,-1089.848, 0.099
22.109,     8,12.108,-270.395, 0.093
-179.909,   -66,-91.208,10690.993,-0.926
-11.041,    -8,-17.244,-3.668,-0.156
21.463,     0, 1.800,-669.898, 0.179
 1.697,    -1,-4.119,-54.320,-0.002
-10.400,    -2, 0.818,-8.172, 0.025
-37.185,   -10,-11.533,103.991, 0.008
-69.415,   -26,-28.761,408.636,-0.003
57.500,    15,25.300,27.128, 0.638
20.312,   -10,-10.893,-5918.889,-0.020
57.118,     5, 4.767,-6643.136, 0.010
73.098,     8, 7.352,-6675.850, 0.032
26.491,    -5,-5.783,-5865.054,-0.020
-52.348,   -11,-18.770,1667.987,-0.461
-22.214,    -4,-9.375,-2253.293,-0.060
-81.217,   -15,-19.223,1667.987,-0.570
 4.616,     0,-10.750,2258.370,-0.103
-15.722,    -8,-16.688,357.455,-0.069
103.930,    22,27.131,-2873.356,-0.012
92.349,    23,31.142,-4028.470, 0.798
70.496,    23,23.642,-215.198, 0.544
53.186,    10, 9.938,1898.649, 0.271
-10.860,    -9,-9.924,7681.590,-0.180
-9.798,     1,-0.664,17709.630,-0.192
51.559,     9,10.909,1140.687, 0.307
26.076,    16,16.654,-16.975,-0.019
-2.971,    10,12.895,-77.373, 0.127
104.302,    29,33.492,-231.207, 0.932
49.837,    18,25.109,-17.922, 0.434
52.379,    15,18.742,71.322, 0.433
70.341,    18,30.522,-15458.717, 0.013
32.844,    13,16.744,-98.789, 0.544
-40.026,    -1, 0.523,-743.032,-0.162
11.230,     9, 6.278,1194.154,-0.165
-39.763,   -16,-17.614,276.297,-0.025
-39.569,    -2, 0.244,4098.731,-0.330
-6.831,     9,12.056,4098.731,-0.286
-112.242,   -32,-29.716,4376.798, 0.034
16.512,     7, 8.575,-660.333, 0.022
54.003,     3, 2.576,-4610.204, 0.065
69.812,    12,14.911,-4005.636, 0.059
-0.023,    -4,-7.870,-74.207,-0.134
-30.789,   -26,-32.476,1160.364,-0.354
-39.826,   -16,-16.440,601.251,-0.588
-58.551,   -14,-15.478,7625.185, 0.005
-19.756,    -2,-2.273,1161.077, 0.021
-44.420,    -7,-6.988,234.579,-0.009
-20.659,    -5, 1.467,355.051, 0.016
-7.719,    -1, 7.145,424.404,-0.138
26.186,    14,17.761,-948.252, 0.074
45.197,    15,20.737,-1063.987, 0.481
76.464,    25,28.182,-2865.508, 0.803
51.594,    18,24.515,-2874.230, 0.529
-51.842,   -10,-10.179,4965.047, 0.027
-120.082,   -31,-33.050,1071.417, 0.027
-30.972,    -4,-8.600,1993.887,-0.563
-9.085,     3, 2.471,1801.085,-0.280
-2.346,     4, 1.400,1048.117,-0.109
-59.471,   -10,-9.350,2873.356,-0.007
-49.478,   -17,-17.300,-13599.868, 0.263
-12.886,    -1, 1.143,-100.503,-0.207
-10.031,    -2,-2.283,-96.634,-0.001
-180.755,   -63,-72.764,9686.691,-0.762
-10.031,     2, 8.302,-342.447,-0.485
 4.815,     0,-13.000,4020.955, 0.179
76.861,    17,19.991,-42.946, 0.052
18.270,     5, 8.826,1464.899, 0.087
77.576,    19,42.591,49.589, 0.014
65.410,    14,15.341,158.420, 0.028
-17.178,   -22,-24.455,1364.668,-0.145
 8.072,    -1,-9.036,-4221.129, 0.097
-67.950,   -21,-26.519,20263.521,-0.040
54.388,    12,16.024,184.840, 0.671
-55.474,   -20,-26.798,8724.117,-0.284
-33.343,    -6,-7.850,148.480,-0.673
-25.705,     0,-2.000,2854.501,-0.036
-4.404,    -1,-3.782,139.102,-0.000
-8.665,    -2, 0.024,501.575,-0.405
11.284,     4, 1.200,-463.450, 0.077
 7.657,     8,14.486,-17.052,-0.242
10.884,     5,12.500,-293.328,-0.282
-8.557,     2, 0.662,1283.851,-0.123
27.541,     5, 9.098,-2575.666, 0.049
17.714,     0,-0.143, 3.724,-0.010
-172.257,   -65,-82.351,14392.305,-0.752
42.024,     6,12.917,-304.442,-0.035
24.482,     2, 0.083,-615.464,-0.020
-50.596,   -13,-15.097,4486.094,-0.034
-15.721,    -7,-7.680,-340.072,-0.227
 8.244,    -6,-5.556,-1863.112,-0.028
-31.922,    -7,-11.265,1253.884,-0.025
21.770,    13,16.601,2008.562, 0.147
-41.806,     3, 1.721,11758.395,-0.327
-0.655,    12,13.649,8536.892,-0.176
52.183,    23,29.414,-264.841, 0.839
 0.532,     7, 4.596,2322.611,-0.037
48.580,    24,31.814,-77.455, 0.212
40.381,    18,20.959,294.089, 0.673
47.408,    23,29.747,-156.039, 0.618
19.058,    10,13.244,-37.065, 0.300
-55.241,     0,-0.353,2715.159,-0.641
-0.493,     7,10.729,-75.389, 0.099
-3.005,     6,14.219,-28.957, 0.077
-3.109,     7, 9.119,5896.741,-0.007
-71.112,   -25,-24.642,4251.773,-0.412
92.381,    23,30.875,-9366.177, 0.372
-69.687,   -33,-38.795,2177.278,-0.803
-33.313,   -22,-25.333,1215.444,-0.577
-14.325,    -3,-1.236,24.645,-0.332
-31.818,    -4,-4.629,2625.764,-0.601
-33.059,   -11,-16.389,65.186,-0.625
20.512,    11, 9.471,1122.794,-0.160
16.607,    11,13.388,-1526.908, 0.085
-1.627,    -1, 0.971,208.998,-0.146
21.884,    14,13.527,1232.900, 0.017
39.362,    14,13.527,-608.858,-0.072
18.851,     3, 4.056,-375.014, 0.070
67.422,     9,14.294,-4785.515,-0.009
 0.762,     6, 8.855,-207.337,-0.007
22.705,    13,16.043,-166.999, 0.190
43.796,    12,11.268,648.584, 0.499
27.563,    17,18.210,4080.700,-0.017
50.466,    16,21.516,17.048, 0.638
 6.180,     5, 5.110,-13.127,-0.007
57.754,    17,16.335,-68.000, 0.909
34.700,    12,11.575,-73.826, 0.700
24.053,    10,11.027,3270.609,-0.046
-110.826,   -26,-31.073,3276.425,-0.912
-32.415,    -8,-11.667,507.521,-0.727
 1.528,    -8,-6.552,-496.426, 0.043
-6.992,    -4,-3.143,-487.887,-0.122
75.317,     7, 5.300,-4795.057, 0.739
-57.744,   -13,-20.596,97.886,-0.609
57.542,    13,17.717,-1576.732,-0.003
30.654,     7,11.411,-1576.732,-0.008
 8.160,    -1, 6.970,-2410.324, 0.072
-8.661,    -1,-0.573,-108.133,-0.023
-16.727,    -9,-15.721,305.978, 0.012
-166.559,   -62,-70.508,1869.267,-0.518
-18.696,    -2,-4.298,1591.435, 0.139
-54.144,   -29,-37.579,1555.210,-0.046
-79.905,   -22,-31.155,9294.802,-0.362
37.165,     8, 4.467,-548.254, 0.009
115.800,    46,48.315,-9691.093, 0.064
193.229,    75,89.194,-2039.002, 0.023
194.954,    80,91.494,-15413.658, 0.032
-72.607,   -29,-34.359,252.434,-0.009
-32.151,    -9,-8.914,2833.434,-0.789
-10.486,    -6,-2.655,69.649,-0.399
44.871,    16,16.878,-17201.180, 0.274
53.524,    22,22.867,-17361.537, 0.512
59.504,    22,22.296,-17222.119, 0.645
64.190,    21,25.724,-1670.897,-0.000
-133.594,   -57,-64.808,14326.776,-0.608
-22.325,    -5,-12.464,48.338,-0.695
 4.738,     1, 1.786,123.428, 0.058
-187.512,   -65,-79.923,2701.939,-0.898
13.107,    -1,-8.394,-226.694, 0.092
-8.066,    -8,-15.148,-99.902, 0.125
-157.898,   -61,-69.936,6787.791,-0.625
-18.796,    -1, 0.477,682.172,-0.011
-5.292,     3, 5.227,64.834,-0.000
-63.044,   -14,-14.682,5011.482, 0.028
-38.961,   -10,-17.500,1088.465,-0.064
-53.586,    -6,-6.929,4919.203, 0.003
-121.826,   -27,-29.800,343.396, 0.005
-42.137,    -3,-6.455,3969.990,-0.024
21.586,     3, 2.775,-383.109,-0.161
-8.565,     2,-5.048,2761.045, 0.041
-69.013,   -26,-37.190,11014.097,-0.725
-159.956,   -28,-38.495,11018.992,-0.819
-189.971,   -65,-82.208,14432.856,-0.757
-6.805,    -7,-14.450,-37.643,-0.023
-41.340,    -9,-16.609,5906.652,-0.064
-114.013,   -39,-46.569,3787.839,-0.004
-89.909,   -20,-23.854,234.605,-0.777
-39.081,   -12,-11.667,-31.944,-0.019
-102.711,   -42,-45.148,2248.047,-0.495
26.501,    11,11.792,176.456, 0.596
32.355,    16,17.292,-133.519, 0.317
-61.855,   -21,-24.075,6977.413,-0.455
36.598,    15,14.458,-23.887, 0.010
-77.428,   -27,-27.675,-8630.841,-0.388
 0.263,   -15,-18.138,2181.454,-0.036
58.385,    11,10.921,1305.219, 0.009
-72.216,   -31,-30.239,4086.710,-0.023
33.266,    17,23.235,-6438.076, 0.452
38.037,    16,17.249,-234.433, 0.319
-8.840,     1,-0.973,3446.253, 0.049
-28.138,    -6,-9.930,3644.594,-0.080
26.172,    15,19.460,-4943.591, 0.337
 3.638,     7,14.333, 9.723, 0.006
39.540,    14,15.333,-112.593, 0.014
 5.487,     3, 6.008,-27.578, 0.015
24.782,     9,10.119, 0.702, 0.008
19.990,    11,12.819,-76.842, 0.013
 8.653,     6, 5.989,-193.215,-0.049
-4.737,     4, 5.513,2042.361, 0.010
17.642,     5,10.846,45.298, 0.021
-7.310,     0,-2.375,-189.990,-0.092
-24.553,    -6,-11.607,-36.362,-0.019
-18.234,   -12,-12.417,1168.365,-0.103
19.949,     6, 1.176,-743.520,-0.048
19.548,     7,12.476,-794.903,-0.260
36.936,    25,26.578,565.858, 0.019
63.239,    24,28.667,-313.120, 0.010
-24.838,     1, 2.650,22.574,-0.177
 2.688,     4, 4.025,122.054, 0.012
18.834,    10,14.550,-220.041, 0.126
-0.716,     5, 2.317,2614.592,-0.415
-4.732,     5, 7.103,-6.214, 0.012
24.278,     5, 3.810,-496.353,-0.028
47.399,     9,14.105,-303.339, 0.852
21.943,     7, 7.189,-274.326, 0.250
 5.418,    -1,-3.745,21.349,-0.099
25.512,     5, 6.248,-155.882, 0.276
33.939,     6, 2.721,174.550, 0.577
53.867,    11, 6.730,175.536, 0.732
23.291,     4, 2.172,1175.116,-0.018
-27.248,   -10,-14.152,2145.486,-0.136
-20.598,    -3,-5.467,1860.281, 0.017
-15.647,    -8,-5.489,-1248.265,-0.096
12.263,     5, 1.265,-1424.254,-0.052
56.974,    12,14.365,-1568.937,-0.150
19.263,     2,-1.769,-1566.053,-0.052
-35.448,   -27,-33.281,287.539, 0.016
-8.520,     4, 3.409,2156.469,-0.277
-25.397,    -5,-3.980,179.190, 0.004
30.149,    14,19.409,273.568, 0.134
-47.976,   -17,-17.270,204.929,-0.270
-42.498,   -11,-10.091,-14.242,-0.461
 5.981,     0,-0.571,111.108, 0.051
-13.390,    -2,-0.476,2235.576,-0.035
30.895,    11,21.712,83.293,-0.001
62.177,    14,19.406,-17568.706,-0.001
99.349,    22,25.406,-2542.887,-0.010
78.411,    18,19.406,-7145.760, 0.510
-65.414,   -18,-16.950,146.188,-0.011
-27.006,    -4,-1.479,185.054,-0.326
 0.050,     1,-0.553,2296.405, 0.041
-94.754,   -41,-67.045,701.220,-0.745
15.980,     3, 2.586,90.772, 0.090
-30.627,   -10,-10.550,66.573,-0.010
 1.849,    -4,-8.325,-37.301,-0.003
-40.739,    -9,-15.497,5060.863,-0.613
-137.452,   -23,-31.876,5087.369,-0.589
20.344,     8,11.771,-2678.607,-0.056
-1.173,     7, 9.742,-3661.861,-0.052
 3.193,     5,11.193,-3596.401,-0.070
-47.455,   -12,-20.767,5871.600,-0.011
-69.614,   -32,-42.894,817.938,-0.549
 7.813,    -1,-5.092,947.488,-0.054
-62.495,   -13,-19.339,4807.192,-0.495
-35.608,    -8,-12.875,4790.496,-0.704
-5.121,    -2,-0.810,38.299, 0.108
35.218,    12,17.278,129.351, 0.565
20.892,     8,15.694,185.693, 0.519
32.834,    11,12.671,-159.930, 0.163
23.512,    15,12.556,1899.604, 0.012
-26.888,    -6,-6.306,-242.985,-0.654
56.377,     6,10.044,-5145.795, 0.005
50.607,     4,10.539,-4700.278, 0.030
-0.625,    -2, 2.252,-2073.834, 0.017
19.303,     3, 6.261,-2006.416, 0.397
-1.352,    -3,-0.976,-2363.510, 0.002
55.546,    19,23.389,104.708, 0.730
 7.300,    -4,-1.756,-73.678,-0.120
47.421,    16,19.162,-801.180, 0.590
32.071,     9, 9.833,-126.132, 0.170
15.524,     6, 6.413,-1046.429, 0.130
-22.579,   -12,-13.291,304.096,-0.194
53.128,    16,18.616,31.698, 0.525
34.998,    14,14.120,-109.212,-0.011
 0.050,    -2,-4.939,303.723,-0.030
-17.102,    -6,-6.111,270.981,-0.084
11.809,     1, 1.478,-2135.548,-0.099
60.059,    12,16.492,-4720.074, 0.011
57.451,    13,15.714,-3323.176, 0.028
32.581,     6,12.048,-4036.582, 0.052
-19.286,    -8,-7.944,29.995,-0.449
-75.078,   -15,-15.180,5065.466,-0.398
-12.889,    -5,-4.167,124.552,-0.183
-38.768,   -10,-14.773,-322.442,-0.001
10.530,    -3,-13.785,-135.621, 0.272
-25.912,    -2,-6.150,-116.315,-0.305
-113.896,   -56,-71.339,30633.617,-0.560
-87.389,   -44,-58.919,30633.617,-0.013
10.928,     1,-2.000,177.040, 0.090
 1.194,     0,-2.714,603.111,-0.087
-45.634,   -11,-16.050,287.486,-0.715
-16.695,    -6,-11.982,295.422, 0.031
-145.300,   -45,-46.460,2344.954, 0.024
44.960,    11,16.864,-3054.908, 0.026
-36.441,     1, 7.635,73.531, 0.004
-124.426,   -53,-57.555,162.457,-0.022
-51.379,   -24,-26.723,147.869, 0.027
-0.843,     0, 0.000,2259.571,-0.195
-19.353,    -2,-2.444,1240.338,-0.317
 0.933,    -1, 1.955,-3170.323,-0.063
-60.359,   -20,-20.533,-2513.733,-0.087
-12.005,    -6,-3.944,-277.096,-0.006
-33.343,    -4,-7.521,1556.710, 0.029
 7.290,     0, 0.167,-40.881,-0.236
-5.672,    -4,-8.400,95.966,-0.201
-78.125,   -31,-36.679,384.365, 0.036
-55.496,   -21,-28.328,199.015, 0.012
-72.648,   -25,-29.500,125.069,-0.009
-76.369,   -29,-33.054, 3.501,-0.429
 5.135,    -3,-4.000,-407.749,-0.152
-51.957,   -18,-20.000,7789.711,-0.064
37.307,     9, 8.000,491.912, 0.038
31.270,     4,-3.538,1577.953, 0.469
 9.458,     8, 7.753,-312.439,-0.122
-59.015,   -24,-29.579,-879.399,-0.298
67.900,    17,24.482,-435.584, 0.725
-58.782,   -13,-15.118,-3313.807,-0.305
20.907,    11, 8.227,-949.213, 0.471
40.121,    20,20.918,-21.998, 0.349
38.714,    16,16.578,276.055, 0.005
-29.879,    -8,-11.534,1152.281, 0.026
-90.841,   -35,-39.294,838.223,-0.261
45.828,    24,27.217,-29.199, 0.039
-50.126,   -18,-18.438,-5655.761,-0.392
21.816,    -8,-9.852,181.106, 0.177
54.013,     6, 7.770,-815.920, 0.663
23.761,     2, 8.455,-309.186, 0.266
26.655,     0,-2.429,-4642.984, 0.605
-87.001,   -36,-43.420,565.540, 0.006
-49.442,   -10,-12.486,43.760,-0.022
-23.516,    -4,-10.042,205.609,-0.005
-87.985,   -54,-65.189,30767.137,-0.358
-61.477,   -42,-52.769,30767.137,-0.024
18.511,     1,-0.614,-126.962, 0.474
-30.581,   -17,-24.940,233.112, 0.005
-14.938,   -25,-34.358,-129.345, 0.009
-42.046,   -13,-11.321,245.483,-0.817
-18.048,    -6,-1.648,188.119,-0.256
-74.796,   -19,-18.071,6024.210,-0.708
 0.000,     1, 0.500,-27.556,-0.181
-67.667,   -16,-14.889,-34.926,-0.528
-3.845,     1, 2.400,303.524,-0.213
-7.494,    -1, 4.750,-34.926,-0.028
-11.897,    -4,-6.655,3170.323,-0.019
-61.292,   -19,-22.488,103.935, 0.010
-19.551,    -3,-2.514,-13.477,-0.601
23.938,     4,11.761,-7239.321, 0.004
36.878,     8,17.440,-7239.321, 0.019
75.423,    15,17.645,-6699.353,-0.094
45.907,     7, 8.228,-6293.350,-0.012
 2.706,     5, 6.040,-243.968, 0.012
32.198,    14,17.622,-228.515, 0.055
-13.701,     6,10.440,-1453.920,-0.272
-18.724,     2, 0.962,7106.015,-0.006
56.083,    15,13.540,-102.704, 0.026
21.433,    11,14.857,-18.953, 0.032
-58.749,   -26,-29.795,3173.401,-0.413
-22.376,   -15,-16.333,151.597,-0.556
-96.871,   -37,-45.617,6591.823,-0.857
-33.172,    -7,-10.028,4790.195,-0.320
-16.547,    -3,-3.421,133.882,-0.012
-54.651,   -21,-23.124,77.057, 0.014
21.057,     7, 8.783,-169.820, 0.036
-58.208,   -11,-10.634,-187.120, 0.011
-42.565,   -19,-20.053,390.415, 0.000
-17.604,    -4,-8.535,1313.662,-0.385
-165.187,   -60,-67.458,2491.206,-0.006
 0.763,    -2,-2.850,130.082, 0.022
90.636,    19,19.407,-5106.766, 0.800
-25.456,    -2,-6.917,-18.867,-0.113
-41.981,   -10,-17.850,-24.434,-0.431
-21.887,    -4,-7.857,147.679, 0.011
-12.428,    -3, 4.457,656.116,-0.405
-5.106,     2, 2.257,448.505, 0.128
-3.699,     1, 2.944,1275.642,-0.073
 6.647,    -1, 2.773,-284.418, 0.072
 6.999,    -3,-3.033,378.242,-0.026
26.830,     4,-1.375,2258.370, 0.143
-47.711,   -32,-34.545,4004.225,-0.528
 6.492,    -4,-7.312,2258.370, 0.013
31.267,    10, 7.444,596.278, 0.484
-18.747,   -16,-21.114,1575.521,-0.003
 6.397,     3, 3.778,104.038,-0.003
-75.844,   -17,-17.356,849.378,-0.433
-22.733,    -6,-8.139,3709.716, 0.074
16.532,    13,14.971,7902.992,-0.228
51.187,    14,11.400,-770.833, 0.050
-16.525,    -8,-10.933,-70.968, 0.028
11.996,    -1,-4.468,158.464, 0.175
-92.422,   -39,-47.645,1563.671,-0.787
 0.810,    -2,-2.859,-2588.531, 0.005
-16.621,     3, 1.500,3513.220,-0.329
 3.879,     5, 9.453,-1265.798, 0.058
 1.485,     1, 3.356,234.251, 0.274
-37.597,   -23,-25.533,18.204,-0.632
-44.414,    -3,-0.565,3931.322,-0.021
-112.654,   -24,-23.436,-316.099,-0.014
11.760,     5, 8.030,-791.866,-0.022
-82.693,   -20,-19.500,1889.090,-0.857
-3.200,    -1, 9.429,76.163,-0.000
-115.661,   -33,-49.482,8278.828,-0.016
-13.078,    -3,-14.550,-529.724,-0.645
-132.942,   -61,-78.739,30783.911,-0.886
-106.434,   -49,-66.319,30746.400,-0.008
21.800,     7, 4.833,-772.962, 0.080
-80.650,   -24,-36.090,262.279,-0.875
-40.047,   -17,-33.991,5430.608,-0.506
-20.052,   -10,-10.120,-3642.991, 0.016
107.273,    19,20.598,-153.834, 0.049
-14.624,     4,10.571,3715.023, 0.074
-82.864,   -17,-12.300,507.532,-0.493
41.550,    12,19.167,-1930.840, 0.013
-60.039,   -23,-26.661,-5.296,-0.009
-77.190,   -27,-27.833,-49.897,-0.809
-13.435,     3, 4.500,1828.587,-0.409
-26.107,    -4,-5.169,1994.652,-0.041
-80.182,   -37,-44.653,4792.399,-0.854
-0.373,     6, 9.467,-672.372,-0.050
16.971,    10,11.091,141.317, 0.388
-91.309,   -39,-58.445,549.044,-0.017
-32.023,   -11,-19.308,5433.916, 0.079
-1.057,    -1,-5.115,1248.598,-0.223
92.907,    12,20.647,-6654.979,-0.056
21.665,     3, 6.260,-2281.931, 0.073
50.829,     8,12.188,40.594, 0.005
-17.878,   -14,-15.323,3965.857, 0.008
111.317,    25,28.080,-123.962, 0.044
104.050,    24,24.062,521.205,-0.046
91.377,    21,23.028,-135.342, 0.007
-9.734,    -1,-0.714,603.111,-0.228
75.708,    28,31.907,-139.404,-0.002
75.708,    32,38.751,-1700.045,-0.007
22.630,    10, 8.352,-353.639,-0.043
-50.922,   -12,-16.660,7106.015,-0.165
15.701,     6, 2.089,1413.407,-0.171
 9.546,     2, 2.431,-33.794, 0.065
-63.622,   -26,-28.835,285.609,-0.700
-2.578,    -1,-4.190,-17.818, 0.069
-90.001,   -24,-23.490,43.784, 0.006
13.958,     5, 5.067,-846.370, 0.041
-9.095,     0, 0.308,-495.423,-0.190
10.833,     5, 4.317,83.671, 0.092
-99.410,   -30,-37.625,8695.672,-0.006
-3.214,    -4,-2.034,364.699, 0.045
-47.889,   -11,-13.361,3368.278, 0.027
27.526,     3, 1.375,-543.983,-0.030
43.671,     9,11.900,-495.245, 0.026
-128.800,   -53,-58.208,3380.409,-0.429
41.924,    12,22.857,-5526.542, 0.097
-21.337,     2,-3.576,6417.153,-0.012
19.295,     6, 4.111,68.583, 0.205
-42.588,    -5,-7.171,5058.633,-0.407
-139.301,   -19,-23.551,12320.793,-0.694
-31.041,   -12,-15.778,85.767, 0.010
-5.116,    -6,-13.333,177.996, 0.053
98.342,    19,20.402,-2468.224, 0.598
-170.724,   -61,-70.481,214.181,-0.628
16.146,     6,10.525,48.738,-0.202
-88.659,   -29,-34.190,11508.536,-0.762
-62.111,   -12,-16.611,11508.536,-0.742
-13.230,    -3,-2.167,70.993,-0.088
-57.092,   -15,-16.000,2054.110, 0.028
38.407,    14,15.471,-179.066, 0.324
42.773,    12,16.922,616.599, 0.004
77.025,    19,21.124,-225.146, 0.542
-17.243,    -6,-9.232,189.990,-0.045
10.356,     2,-1.222,-929.670, 0.092
-88.821,   -48,-53.662,29143.603,-0.158
-62.313,   -36,-41.241,30581.294,-0.382
51.779,    11,17.849,186.089, 0.420
-52.075,   -18,-31.083,-349.305,-0.274
-140.086,   -60,-78.273,5627.195,-0.822
-82.682,   -23,-38.023,213.182,-0.002
-69.950,   -14,-28.083,5545.624,-0.920
49.235,    12,18.165,-4138.465, 0.001
17.344,     4, 1.624,1415.195, 0.394
-54.711,   -29,-31.512,823.230,-0.390
-23.412,    -1,-5.904,3529.596, 0.071
-34.636,   -10,-9.000,5672.219,-0.265
12.940,     4, 5.679,62.982, 0.193
47.804,     9,15.633,-144.009, 0.014
-144.446,   -57,-66.075,2294.309,-0.575
-12.970,    -7,-3.926,37.226, 0.008
-43.577,   -12,-10.866,420.459, 0.010
-30.845,    -3,-0.926,6426.230, 0.013
23.998,     7, 9.673,144.674, 0.007
39.378,    13,16.321,-84.934, 0.015
-32.750,    -6,-6.750,5488.071,-0.004
 4.366,    -2, 1.451,520.043,-0.062
27.056,     5, 0.926,1606.571,-0.022
-53.999,   -16,-15.583,3152.340,-0.241
-54.974,   -19,-25.485,2299.036,-0.855
-48.324,   -12,-16.800,3460.937, 0.081
-50.146,    -9,-12.514,3165.148,-0.815
-67.667,   -17,-15.389,-34.926,-0.405
23.919,     7,16.765,160.009, 0.293
-57.096,    -1, 3.759,-586.090,-0.020
67.318,    28,35.225,-1878.583, 0.916
-70.239,   -16,-22.450,520.454,-0.005
-56.748,   -13,-16.423,1617.134,-0.039
-157.386,   -61,-71.754,3539.369,-0.678
-119.864,   -58,-64.189,4221.129, 0.006
