gsize_diff_an4 ,gf_diff_an4, g_itgcurv_diff_an4, face_itgcurv_an4_left, face_area_an4_m_an5, fnnf_maxdec_r_m_l, fnnf_avgdec_r_m_l, move_left
-2.591, -1.000, -3.103,  0.000, -51.997, 43.115, -230.067,     -1
36.527,  9.000, 243.914,  8.696, -1.212, -484.556, -39.791,      1
-11.955, -5.000,  2.291, -0.605, 17.240, 211.230, 97.246,     -1
-8.865, -4.000,  1.122, -14.033, 39.804, 98.039, 63.611,      1
 0.449, -3.000, -7.380, -3.102, -9.180, 205.885, 263.547,      1
31.509, 12.000, 22.405,  1.385, -39.821, 219.000, 139.709,      1
 1.360, -2.000, -111.040,  1.905, -8.748, -22.336, 59.722,      1
79.485, 29.000, 660.787, -1.746, 211.411, -592.073, -180.963,     -1
56.856, 19.000, 155.927, -1.143, 103.894, -221.351, 90.460,      1
74.007, 23.000, 638.983, 32.126, 135.546, -69.572, 42.543,      0
-4.036,  0.000, -74.980, -14.050, 141.973, -417.466, -175.492,     -1
-33.272, -8.000, 204.291, -17.623, 13.235, -63.419, -171.603,     -1
-57.541, -12.000, -57.815, -0.105, -61.878, 136.180,  9.608,     -1
 8.340,  1.000, -219.556,  9.641, 56.330, -312.145, 35.351,      1
-19.186, -2.000, -278.882, -59.125, -162.722, 223.530, 228.536,      1
 7.774,  4.000, -198.332, -31.929, 39.332, 75.324, 94.685,      1
27.676, 10.000, -144.646, -8.579, 11.709, -1.770, 179.516,      1
59.471, 24.000, 409.950, -4.963,  1.138, 106.291, 281.288,      0
18.227, 11.000, -12.861, -32.723, 40.313, 76.395, 86.639,      0
76.976, 37.000, 1071.706, -3.200,  7.507, 66.086, 427.963,     -1
40.603, 26.000, 345.002, 67.094, 54.846, 61.862, 234.014,      1
106.443, 35.000, 1798.800,  1.498, -138.765, -772.679, 795.020,      1
23.838,  2.000, 269.261, -28.292, -240.340, 462.748, 480.220,      1
-38.851, -11.000, -242.586, -0.149, -62.322, 551.625, 225.768,      0
-38.941, -11.000, -79.887, -13.614, -1638.319, 162.242, 616.051,     -1
-38.761, -11.000, -56.213, -10.218, -79.923, 495.468, 51.940,      0
-19.788, -11.000, -379.959,  4.354, 108.206, -1205.691, -961.818,     -1
38.117,  6.000, 388.554, 17.187, 154.159, -1072.449, -411.496,      1
41.015,  6.000, 426.227, -44.666, 173.151, 48.482, 90.523,      1
181.406, 78.000, 2214.721, 29.358, -158.063, -533.192, 294.843,      1
-37.142, -13.000, -142.183, -7.303, 66.553, 462.748, 91.603,     -1
-10.567, -7.000, -243.246, -13.371, 32.965, -133.471, 17.724,     -1
90.727, 23.000, 587.767, 92.165, 587.171, -407.904, 21.212,      0
27.436, 17.000, 269.862,  8.260, 74.372, -1551.080, -470.911,      1
54.633,  9.000, -302.081, 46.306, 125.861, 214.260, 284.532,      1
16.926, 12.000,  0.283, -22.518, 73.817, -1551.080, -214.611,      1
15.549,  6.000, -33.762, -11.843, 66.823, 235.249, 234.386,      1
24.420, 13.000, -50.254,  0.295,  4.416, -459.881, -43.570,      1
105.459, 26.000, 191.945, 46.613, 93.553, 86.547, 170.952,      1
34.304,  5.000, 181.673, 15.756, -81.956, -157.730, -67.929,     -1
33.412, 14.000,  5.913, 16.213, 13.957, -724.472, -141.302,     -1
27.717,  6.000, 315.456, -6.526, -20.432, -794.308, -352.512,      1
61.122, 23.000, 438.707,  2.505, -140.497, -89.901, -70.486,      0
-2.318, -5.000, -156.706, -20.752, 19.311, -39.858, -59.634,     -1
 5.615,  3.000, 229.288, -1.242, -75.562, -116.283, -78.285,     -1
45.779, 19.000, 222.945, -2.883, -149.325, -84.207, -50.050,      1
99.568, 42.000, 1228.767,  0.931, 63.413, -593.252, -469.255,      1
54.894, 13.000, 269.317, 46.686, 45.590, -271.420, -60.920,      1
20.497,  2.000, 101.934, -8.682, 15.710, -575.429, -365.938,     -1
 2.440, -1.000, 49.571, 15.151, 15.848, -285.791, -285.306,      1
22.080,  4.000, 184.953, 72.880, -338.779, -242.916, 426.356,      1
63.836, 25.000, 386.242, 20.186, -568.153, -1564.512, -187.399,      1
52.438, 11.000, 863.743,  2.799, 118.383, -31.033, 159.490,      1
-22.958, -5.000, 167.650,  3.820, 80.352, 1011.648, 199.956,     -1
13.363, 11.000, 789.072, -6.000, -35.914, 888.223, 221.740,      1
116.074, 53.000, 1875.865, 248.190, -216.433, -2865.703, -239.584,      1
-18.992, -5.000, 99.152,  0.000, -33.676, 204.761, 193.758,      1
89.566, 41.000, 717.806, 25.149, 115.278, -3541.305, -676.572,      1
75.219, 32.000, 1514.241, 117.163, 68.811, -5879.294, -1106.232,      1
12.536,  9.000, -96.565, -2.774, 46.233, -207.843, -607.231,     -1
-70.387, -12.000, -546.648, -4.646, -60.914, 91.734, 87.272,     -1
17.134, 23.000, 771.012,  7.916, 56.445,  6.903, -835.304,     -1
-76.974, -11.000, -412.865, -6.840, 74.392, -375.434, -239.299,     -1
-106.814, -19.000, -809.618, -52.246, 124.350, 25.258, 73.655,      0
-62.784, -13.000, -974.853, -35.802, 187.156, -335.641, -1435.546,      0
-77.355, -17.000, -719.779, -0.314, -47.164, 11.099, -40.006,     -1
-87.885, -14.000, -756.181, -14.281, -25.196, 62.819, 29.739,     -1
-51.443, -15.000, -725.372, -197.182, 107.673, -16.188,  0.326,     -1
-52.280, -9.000, -613.723, -10.815, -38.178, -41.224, 44.280,      1
-62.636, -11.000, -673.610, -13.947, -106.612, -1.527, -132.986,     -1
-69.954, -16.000, -633.816, -70.581, 34.936, 216.418, -745.658,      0
-19.810, -2.000, 136.417, -0.030, 731.125, -64.372, 621.809,     -1
-4.513, -8.000, -289.169, -6.054, 20.305,  1.315, 330.498,      1
-3.147, -6.000, -39.428,  5.476, 146.476, 681.368, 504.239,      1
-35.756, -6.000, -180.591, 30.620, 555.308, 499.594, 343.554,     -1
-18.171, -11.000, -91.101, -3.044, 63.439, 375.184, 490.565,     -1
-47.837, -13.000, -246.809, -120.820, 707.337, 399.142, 115.881,      1
33.096, 20.000, 317.935, 13.505, 97.366, 102.112, 309.230,      1
157.749, 73.000, 2109.556, 75.743, 212.980, -1829.634, 850.097,      1
-20.566, -12.000, -185.298, -10.042, -63.872, 167.518, 334.840,      1
-51.210, -16.000, -123.697,  5.792, 330.100, -456.922, -40.990,      1
-29.199, -11.000, 15.016, -1.243, -679.989, 503.137, 707.172,     -1
-42.306, -10.000, -88.305, -0.806, -208.327, 75.309, 145.342,     -1
128.699, 50.000, 2181.561, 23.934, 275.236, -2165.506, 268.984,      1
-66.584, -15.000, -137.558,  3.171, 19.215, 571.661, 395.094,      0
88.336, 18.000, 495.402, 16.729, 214.619, -342.097, 200.509,      1
45.870,  8.000, 410.329, -5.680, 62.113, -334.545, -83.195,      1
45.130, 17.000, 607.678, 144.902, 207.067, 175.707, 91.309,      1
48.278, 18.000, 611.404, 136.397,  1.295, 210.384, 257.389,      1
63.432, 18.000, 492.127, -10.474, -34.902, -674.982, 230.622,      1
102.979, 18.000, 1029.333, 30.987, -103.062, 275.199, 274.174,      1
10.621,  2.000, 47.300,  1.819, 208.908, 114.918, -26.886,     -1
35.970,  7.000, 242.354, 130.440, -781.783, 172.788, 296.956,      1
86.095, 25.000, 324.033, 47.451, 154.020, -51.428, -320.604,      1
103.973, 39.000, 854.336, 19.131, 114.798, 195.313, 119.419,      1
-17.964, -5.000,  8.286, -4.557, -63.804, 2269.913, 388.198,      1
-47.496, -13.000, -30.853,  3.645, 34.758, -6.630, 13.662,      1
-46.712, -8.000, 46.269, 15.732, -135.591, 684.024, 89.013,      1
-27.916, -7.000, -228.152,  2.050, 70.625, -624.537, -220.777,     -1
-17.144, -4.000, 134.333, -2.116, 422.417, 454.586, 295.314,      1
19.024,  9.000, -112.358, 40.474, 417.823, 428.774, 331.684,      1
69.847, 32.000, 1767.284, 17.721, 81.233, -2344.187, -238.447,      1
36.767, 13.000, 471.333, -39.122, 397.840, -680.151, 769.786,      1
102.477, 27.000, 511.341, -48.376, 230.098, -132.127, 349.811,      1
76.274, 36.000, 1106.243,  3.719, -15.790, -204.200, -11.296,      1
68.366, 31.000, 726.283, 39.182, -160.364, 154.624, 18.698,      0
33.106,  8.000, 128.606, 29.008, 189.697, -295.199, -160.390,     -1
 0.164,  0.000, 310.855, 28.844, -232.688, 150.548, 237.791,      1
-23.107, -6.000, -139.545, -1.110, -3.210, 125.566, 176.881,      0
-20.607, -8.000, -117.358, 20.915, -171.700, -21.091, 335.927,      1
-4.806, -2.000, -126.045, -43.555, -85.412, 75.152, 91.397,      1
-29.531, -8.000, -39.139, -1.164, 41.703, -50.548, -47.622,      0
102.722, 24.000, 1015.762, -8.975, -242.381, -1488.315, -161.833,     -1
29.565,  1.000, 61.233,  1.531, 205.719, -311.220, 305.643,      0
-32.750, -8.000, -15.375, -15.321, 30.610, 182.248, -0.464,      0
-39.085, -8.000, 31.106, 25.401,  5.254, -226.932, -1196.861,     -1
-97.839, -19.000, 130.263, -30.185, -213.508, -39.709, -336.623,     -1
-28.518, -6.000, 191.804,  1.762, -131.473, -154.723, -1008.710,      0
-72.659, -15.000, 32.683, -23.874, -176.368, 100.098, -613.960,     -1
-85.635, -18.000, 37.294, 12.224,  5.387, 192.069, -284.129,     -1
-96.695, -21.000, 67.675,  1.845, -6.595, 166.418, -175.923,     -1
-95.483, -19.000, 76.068,  0.000, -8.345, 46.257, -604.571,     -1
-27.224, -4.000, 152.124, 17.543, -407.988, -392.705, -555.497,      0
-96.695, -18.000, 53.474, -34.705, 36.139, 135.317, -105.099,     -1
-20.707, -5.000, 252.177, -44.273, -51.502, -213.900, -1273.303,     -1
-94.117, -17.000, 43.947, -109.529, 15.996, 153.135, -55.765,     -1
-59.020, -13.000, -325.108, -0.287, 66.925, 121.312, -310.712,     -1
-56.588, -12.000, -470.714, 10.779, 375.561, 568.733, -319.333,     -1
22.023, 13.000, 224.689, 12.080, 266.940, 118.999, 250.630,      1
22.243,  8.000, 14.683,  2.492, -34.720, 416.014, 282.715,      1
-10.087, -1.000, -1.031, 29.088, 501.434, 417.636, 63.279,     -1
-14.656, -5.000, -38.844, -18.638, 90.898, 628.377, 537.987,     -1
19.033, -1.000, -23.029, 50.355, 258.451, 435.173, 374.345,      1
-16.213, -3.000, -166.206, -73.452, -29.581, 441.080, 242.585,     -1
60.283, 12.000, 503.638, 18.159, 156.983, 473.621, 2523.395,      1
184.897, 74.000, 3978.192,  2.121, -73.259, -243.808, 1896.061,      1
11.528,  7.000, 232.942, 34.699, 503.057, 433.551, 328.961,      1
31.685, 12.000, 871.426, 11.288, 66.928, -61.471, 15.005,      1
 8.608,  6.000, 418.017, -6.718, 52.189, 15.870, 21.652,      1
45.049,  5.000, 448.825, -0.421, 104.238, -47.401, -19.013,      1
133.034, 59.000, 1964.288,  2.685, 52.869, -33.852, -2.107,      1
75.630, 22.000, 1052.269, 349.359, 28.862, -33.852, 58.407,      1
59.987, 30.000, 813.319, 121.590, 32.554, -95.821, 10.865,      1
-33.157, -19.000, -411.767, 14.860, 829.738, 425.649, -96.251,     -1
-46.628, -25.000, -598.396, -42.836, 120.585, 344.638, -180.976,     -1
16.940, -4.000, -148.875, -50.142, -1894.770, 790.004, 752.817,      1
-29.041, -16.000, -490.040, -1.113, -32.025, 794.855, 293.591,      0
10.364, -2.000, -237.453, -25.912, 135.534, 100.791, -41.104,      1
-42.011, -20.000, -529.024, -95.342, -176.131, 740.601, 126.795,     -1
-6.865, -10.000, -236.732, 31.795, 90.915, 529.185, 66.996,     -1
 4.220,  3.000, -205.271, -32.039, 404.796, -169.736, 57.039,      1
13.799, -10.000, -80.693,  9.341, 151.977, 749.560, 53.837,      0
-51.612, -24.000, -442.136, 47.473, 310.396, 593.042, -278.115,     -1
-55.747, -25.000, -509.658, -0.749, 44.949, 74.563, -94.281,      1
85.399, 38.000, 842.630, 41.606, -214.066, -618.266, -206.216,      1
46.595, 18.000, 455.824, -4.640, 42.880, 191.149, -69.018,      1
46.065, 10.000, 373.016,  8.180, -441.678, -154.392, 39.271,      1
114.015, 31.000, 847.292, 95.946, 503.990, -829.821, -324.545,      1
101.540, 30.000, 674.615, 89.359, 292.435, 220.965, 76.122,      1
27.400, 12.000, -45.073,  0.000, -37.568, 461.403, -80.261,     -1
-8.691, -2.000, 125.144, 16.307, -58.831, 20.351,  4.512,     -1
112.167, 41.000, 1704.766, 31.764, 33.911, -328.841, -10.648,     -1
58.025, 18.000, 257.985,  0.696, -278.020, -159.018, 198.342,      1
83.383, 30.000, 661.927,  0.577, 12.853, -5.267, 143.199,      1
 2.095,  4.000, -40.253, -6.832, 67.046, -175.387, -29.402,      1
35.882,  8.000, 158.844,  9.402, -109.656, -121.978, 48.889,      0
60.063, 20.000, 340.511,  0.000, -3.464, 276.580, 202.952,      1
56.922, 14.000, 408.693, 35.758, -59.156, 661.320, 504.563,      1
-5.246,  1.000, -56.913,  0.000, -26.081, -196.563, -417.821,     -1
71.682, 21.000, 183.860,  3.051,  6.218, -12.623, 304.906,     -1
19.573,  5.000, -208.326, -1.283, -7.007, 115.182, 273.343,      0
50.141,  4.000, 13.348,  7.048, 16.862, 287.978, 476.901,      1
20.754,  6.000, -107.745,  3.521, 46.802, -54.710, 50.423,      1
 1.056, -6.000, -102.430, -3.921, -41.149, -6.606, 110.976,      1
 1.596,  2.000, -154.306, 29.726, 33.799, 52.049, 20.993,     -1
-19.054, -11.000, -252.974, 11.633, -30.334, 54.867, 192.535,     -1
 2.691, -7.000, -90.247, -0.426,  0.283, -213.856, 16.322,     -1
27.077,  0.000, -156.240, 29.135, -88.337, -126.328, -52.225,      0
-24.182, -12.000, -170.650, -98.252, 70.453, -66.186, -75.618,      0
18.328,  1.000, 154.706, -9.402, -56.102, -213.856, -78.673,      0
33.537,  2.000, -109.164,  0.460, -48.507, -10.653, 76.348,     -1
-19.144, -9.000, -269.394, 14.165, 24.135, -1.881, -46.243,     -1
-38.751, -14.000, -255.397, -8.340, -53.919, 111.467, 110.760,      1
12.268,  0.000, -39.760,  3.292, 27.543, 166.263, 222.648,      1
 2.058, -3.000, -76.623, -6.198, -132.526, -35.828, -33.890,      1
-0.979, -7.000, -270.191, -19.418,  6.134, 31.299, -0.375,      0
-23.405, -12.000, -187.828,  6.561, -11.066, 58.937, 215.247,      1
14.399,  1.000,  5.094,  8.242, -169.389, -4.752, 865.121,      1
-8.748, -9.000, -183.384,  0.000, -3.298, -31.375, -66.233,      1
18.785,  4.000, -77.126, -16.461, 38.365, -201.104, 973.331,     -1
-23.984, -7.000, -280.358, -76.456, 104.400, -34.736,  9.109,     -1
-19.252, -12.000, -162.019, 15.657, -2.131,  6.214, -22.492,     -1
 0.540,  8.000, -51.876, -3.632, 10.525, -44.899, 17.673,     -1
20.713, 15.000, 212.256, -0.417, 75.054, -66.632, -136.340,      1
26.021,  6.000, -53.809, -2.063, 44.972, 72.137, -95.826,      1
-32.627, -7.000, -162.441,  7.964, 53.320, 61.635, -146.519,      0
-39.807, -8.000, -152.966,  0.840, -38.554, 104.423, 42.652,     -1
17.729, 10.000, 25.305, -3.913, -13.580, -346.653, -362.108,      1
42.029,  6.000, -74.930,  1.291, -582.868, -5977.561, -5977.561,     -1
89.138, 27.000, 757.246, 100.073, -4546.017, -1944.232, -1638.409,     -1
57.887, 16.000, 506.270,  2.792,  9.532,  1.963, 64.639,      1
62.876, 24.000, 246.055, 81.601, 228.899, -1547.227, -77.709,      1
188.661, 51.000, 2212.480, -17.226, 142.717, -1740.342, -49.828,      1
-11.749, -3.000, -213.208,  4.267, 12.303, 157.286, 129.660,     -1
20.695,  2.000, -280.924, -1.873, 106.560, -1740.342, -459.464,      1
 3.210, -4.000, -258.548, -77.651, -14.752, 336.647, 333.119,      1
50.664,  8.000, 56.084, -9.192, 190.711,  1.963, 253.397,      1
72.824, 28.000, 641.342, 20.657, 113.128, -1509.039, -476.023,      1
35.699,  7.000, 229.585, -0.424, 127.935, -163.440, -86.080,      1
84.838, 17.000, 962.912, -0.955, 41.092, -275.622, -109.718,      0
49.517, 15.000, 940.783, 56.143, -72.269, -307.349, -62.148,      1
33.138,  2.000, 467.664, 30.397, 49.696, -268.756, -52.616,      1
15.969,  4.000, 657.685,  0.469, 121.069, -239.439, -64.652,     -1
-32.078, -7.000, 186.215,  1.891, 73.698, -5.978, 109.063,      1
-17.001, -2.000, -11.481,  0.000, -8.578,  1.043, -27.051,     -1
57.555,  9.000, 487.661,  0.456, -260.054, -1.795, 80.748,      0
155.144, 58.000, 2478.027, -9.308, 56.773, 131.046, 256.516,      1
 7.223,  3.000, 107.569,  0.554, -16.879, 82.801, 127.794,      1
-64.032, -10.000, -294.719, -9.427, 55.873, 89.590, -178.791,      0
-33.519, -1.000, -139.028,  3.566, 80.626, 190.682, 102.448,      0
-81.210, -14.000, -413.601,  5.287, -315.496, 148.808, 36.467,      0
-20.782, -4.000, -227.926, 58.354, 278.315, 49.313, -289.064,     -1
-39.075,  0.000, -74.671, -23.467, 99.844, 238.652, 28.979,     -1
-71.430, -16.000, -764.591, -272.287, -185.228, 74.495, 42.260,     -1
20.173,  7.000, 264.132,  6.986, 119.952, -2.361, 10.234,     -1
 1.095, -9.000, 64.059,  0.738, -56.435, -267.136, -116.867,      1
25.480, -2.000, -1.934, -8.510, -61.597, 35.657, 70.386,      0
16.732, -1.000, 309.012, 38.009, -68.560, -265.905, -138.343,      0
-20.740, -11.000, -115.088, -12.630, 52.351, -199.869, -107.632,     -1
-40.348, -16.000, -101.091, -0.793, -122.522, 108.740, 55.380,      1
-25.457, -11.000, 62.420,  6.182, 51.120, -18.418, -78.775,     -1
-28.019, -11.000, -125.950, -13.838, -134.095, 39.663, -9.830,      0
10.672, -2.000, 114.545,  1.628, 72.693, 86.315, 68.446,      1
 0.462, -5.000, 77.683, -0.240, -83.805, -53.930,  4.630,      0
-32.809, -15.000, -86.129,  2.947, -91.390, 116.319, 83.147,      1
-10.344, -11.000, -29.078,  0.045, 38.361, -29.746, -43.417,      0
-21.382, -10.000, -100.014, -36.482, -104.644, -6.340, -19.149,     -1
-25.580, -9.000, -126.052, -2.617, -38.593, -52.049, -75.816,     -1
-7.057, -7.000, -7.257, -0.464, 15.089, -30.985, -36.315,     -1
10.436, -6.000, -115.576, 11.145, -9.997,  1.686, -21.131,     -1
-21.326, -11.000, -130.282, -27.669, 42.705, 73.231, 23.878,      0
-2.561, -5.000, 238.078,  6.482, 286.550, 621.966, -125.259,      1
-39.415, -7.000, -36.817,  5.540, -16.923, 803.899, 207.028,     -1
-67.776, -14.000, -43.370, -20.292, -0.839, 219.626, -1132.185,     -1
-76.486, -17.000, -97.067,  0.265, -1509.618, 1034.146, 1633.226,     -1
-46.970, -9.000, -438.945, -4.869, -88.047, 832.057, 324.528,     -1
-97.523, -20.000, -427.972, -3.336, 11.890, 56.367, -38.272,      1
12.639, 21.000, 1182.536,  1.759, -334.955, -315.921, 27.507,      0
-90.541, -24.000, -554.351, -0.243, 144.658, -361.079, -430.166,     -1
-38.155, -5.000, -137.171, -26.766, -179.601, -778.089, -215.259,      0
 7.407,  4.000, 16.506, 21.674, 110.896, -315.921, -204.532,      0
-105.142, -20.000, -564.659, -3.041, 250.502, 124.399, 1951.058,      1
-74.699, -21.000, -616.399, -165.359, -239.733, 387.287, 1064.540,      1
-94.180, -19.000, -601.972, 15.997, 20.827, 966.067, 129.168,      0
37.623, 32.000, 831.934, -87.672, 1072.534, -185.703, 57.541,      0
-106.110, -23.000, -312.974, -12.334, -72.891, 118.933, 35.273,     -1
 1.808, -3.000, 145.631, -30.483, -10.327, -52.919, 17.149,      0
-110.378, -24.000, -89.794, -2.706, -102.738, 1664.047, 2495.412,      1
-67.194, -12.000, -426.516,  0.252, 10.706, 955.614, 541.331,      0
33.322,  7.000, 302.065, 113.852, -354.977, 149.787, 1451.151,      1
-69.135, -13.000, -180.514, -0.493, 80.315, 627.913, 171.203,      1
-76.591, -15.000, -257.984, -8.135, -55.945, 966.067, 202.871,      0
-59.667, -12.000, -266.131, -2.613, -135.469, 1058.688, 369.895,      1
-120.910, -27.000, -338.074, -53.806, -819.097, 1374.080, 1374.080,      0
-78.440, -11.000, -343.313,  7.699, -52.267, 186.433, -88.959,      0
-62.016, -18.000, -249.744, 25.072, -33.962, -76.974, 1509.502,      1
60.861,  8.000, 1241.206, -13.456, 221.338, -788.776, 2429.768,      1
-82.606, -15.000, -268.331,  1.401, -92.572, 120.795, 890.972,      1
-81.820, -20.000, -304.988, -36.054, -131.495, -150.767, 2844.042,      1
-114.759, -23.000, -699.830, -14.058, 232.412, 389.051, 190.275,      0
-108.327, -24.000, -717.908, -78.642, 51.353, -252.967, -238.408,     -1
-74.197, -22.000, -708.515, -28.774, -59.333, -66.127, -221.664,     -1
-103.917, -26.000, -659.597,  1.561, -152.716, 287.028, -96.886,     -1
-123.456, -27.000, -878.921,  4.504, -196.672, 390.266, 239.566,     -1
-130.914, -25.000, -555.485,  1.051, 26.272, 328.803, 126.026,     -1
-84.607, -15.000, -516.718, -92.314, 26.241, 904.736, 224.990,     -1
-101.068, -21.000, -709.092, -24.288, 143.351, 184.034, -759.156,     -1
-62.439, -11.000, -704.883, -40.736, 529.784, -4687.148, -906.236,     -1
-21.302, -1.000, -446.812, -9.316, -231.217, -310.966, -1149.350,      1
-35.654, -3.000, -395.610, -36.126, 340.422, 830.023, 163.371,     -1
-71.897, -19.000, -609.789, -129.897, -516.739, -4462.367, -1463.254,     -1
-112.679, -22.000, -719.107, -2.146, -31.592, 174.336, -770.173,     -1
29.510,  8.000, 326.548,  9.152, -1.670, 507.771, 517.905,      1
28.618, 17.000, 150.789,  4.725, 332.191, -256.479, 556.369,      1
22.924,  9.000, 460.331, 77.432, 551.785, -604.919, -190.289,      1
47.618, 11.000, 259.473, 75.455, 535.719, -1181.847, 25.221,      1
37.262,  9.000, 199.586,  7.337, 97.217, -252.178, 779.894,      1
35.238, 10.000, 24.593, -11.283, 300.255, -593.466, -85.015,     -1
 3.553,  7.000, -178.840, -2.187, -281.238, -196.464, 233.703,      1
39.206,  8.000, 98.827, -5.144, 23.348, 159.066, 329.378,      1
 0.116, -1.000, -100.057, -25.499, -68.091, 189.607, 210.860,      1
107.000, 36.000, 896.049, 16.901, 24.373, -154.365, 62.586,      1
148.932, 54.000, 1062.860,  4.469, -11.246, -420.128, 82.616,      1
22.453, 10.000, -194.537,  0.625, 113.105, -243.098, 25.451,      1
51.641, 10.000, -35.205, -15.134, -2.512, 25.517, 125.210,      0
14.334,  1.000, -327.604, -30.182,  7.086, -508.860, -255.269,      0
