move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
    -1, 15.323,  2.000,  0.420, -13.869, -14.148, -390.763, -573.570, 93.606, -56.631 
     1, 154.949, 81.000, 91.220, 2161.758, 22.040, -7464.316, -2921.759, -360.184, -217.226 
     1, -52.845, -6.000, -0.893, -33.487, -10.006, 932.010, -1348.459, -15.647, -202.065 
     1, 29.533, 19.000, 29.539, 364.003,  8.822, 306.089, -1101.123, 38.742, -12.184 
    -1, -59.902, -10.000, -6.893, -329.296, -6.422, 23.159, 23.159, 209.414, 209.414 
     1,  3.347,  5.000, 11.778, -69.801, -2.761, 964.418, -864.476, -33.499,  0.251 
     1, -15.664,  4.000,  8.802, -30.900,  0.051, 945.511, -698.826, 298.365, 19.448 
     1, -22.684,  4.000, 13.857, 113.215,  0.046, 1125.466, -248.000, -15.647, -106.867 
    -1,  3.084, 20.000, 29.916, 265.056, 27.354, -645.883, 421.241, 41.711, 118.906 
    -1, 60.180, 21.000, 26.157, 606.425, 24.942, 569.116, -370.036, -20.539, -85.700 
     0, -42.314, -13.000, -22.753, -199.805, -33.288, 885.223, 130.726, 278.677, 73.965 
    -1, -72.964, -17.000, -17.464, -137.717, -1.687, 1129.453, 393.860, 418.910, 347.414 
     1, -36.077, -12.000, -4.164, -189.393, -0.293, 2687.884, 831.907, 526.906, 838.043 
     1, -33.131, -6.000,  3.261, -66.703, -0.123, 2344.294, 623.121, 510.431, 1063.955 
     1, 84.571, 36.000, 44.671, 958.663,  5.682, 310.242, 612.487, -2410.764, -589.644 
    -1, 56.338,  3.000,  5.176, 264.154, 27.074, 168.042, 415.228, -88.354, 18.400 
     0, -15.398, -8.000, -6.364, -76.227,  6.165, 2182.019, 498.159, 488.000, 180.271 
     1, 151.868, 73.000, 82.000, 2026.110, 26.060, -121.906, 746.266, -2222.966, -226.357 
    -1, -72.604, -18.000, -13.114, -214.713, -7.387, 2732.995, 834.724, 624.387, 374.405 
     1, -31.740, -8.000, -7.864, 28.902, -51.060, -1573.811, -786.038, 120.412, -51.487 
     1, -8.650,  0.000,  0.318, -93.789, 18.233, 2486.577, 211.704, 160.436, 81.357 
     1, -12.084, -2.000,  2.636, -113.391,  1.406, 228.204, 74.659, -21.974, 19.858 
    -1,  7.621, -4.000, -0.364, -247.620,  9.904, -2432.303, -308.870, -395.136, -103.247 
     0, -13.780, -1.000,  6.755, -111.863,  6.709, 2378.357, 395.180, 310.645, 48.270 
    -1, -1.683,  0.000,  1.818, -168.594, 18.751, -384.205, -209.151, -310.188, -86.026 
     1, -10.671, -8.000, -2.364, -0.413, -4.436, 376.502, 357.497, 123.204, 90.716 
    -1, 57.332, 24.000, 31.397, 532.484, -16.705, 885.223, 386.765, 123.204, 92.032 
     1, 122.818, 50.000, 57.345, 1708.112,  0.557, 736.585, 1500.672, 285.917, 123.943 
    -1, -69.583, -17.000, -22.664, -150.180, -1.274, -190.847, -210.777, 96.798, 56.360 
    -1, -25.730, -9.000, -11.721, -118.130, -12.047, 64.647, 48.804, 140.029, 31.037 
     0, 17.764,  6.000,  3.008, 39.286, 12.452, -153.855, -136.209, 191.764,  6.025 
     0, 39.368, 12.000, 10.495, 84.751, -12.855, -336.023, -117.264, 532.893, -16.478 
     1, -14.204,  0.000,  0.412, -43.693, 12.808, -127.783, -174.472, -271.516, -91.833 
    -1, -18.695, -5.000, -5.804, -89.589, -1.513, -484.118, -129.044, 336.568, -10.087 
     0, -31.283, -8.000, -12.359, -134.815, -0.031, -460.283, -338.412, 49.180, -73.123 
    -1,  8.090,  4.000,  0.958, -2.135, -1.740, -153.855, -187.858, 744.396, 94.792 
    -1, -18.562, -2.000, -3.804, -11.795,  5.833, -64.161, -60.765, 388.303, 232.289 
    -1, 12.782,  1.000, -5.693, -133.654,  2.513, -323.771, -156.689, -80.925, -27.377 
    -1, -42.962, -9.000, -10.721, -93.198, -4.888, -64.161, -141.775, 31.663, 36.287 
    -1, -31.300, -9.000, -14.596, -113.035,  1.970, -547.744, -322.456, 588.762, 180.941 
    -1, 34.360, 12.000, 13.722, -4.785,  1.615, -5022.218, -1290.860, -132.768, -40.117 
     1, 66.398, 30.000, 32.305, 181.395, -0.000, -5324.743, -2650.011, -516.146, -256.027 
     1, -15.985,  0.000, -3.167, 44.652, -1.744, 233.661, 89.122, -61.080, -29.018 
     1, 112.123, 79.000, 88.795, 1444.752, 21.077, -4753.873, -376.251, -676.259, -142.413 
     1,  2.839,  7.000, 11.662, 154.465,  8.380, 792.817, 507.509, 468.536, 188.836 
    -1, -17.816, -4.000,  1.701, 31.606, -2.536, 1085.977, 634.895, 435.670, 220.943 
     1, -25.714, -5.000,  0.273, 43.671,  0.000, 1255.853, 576.213, 353.615, 101.525 
    -1,  0.231,  2.000,  3.350, 68.612,  2.771, 996.207, 317.418, 43.370, 44.483 
     1, 56.980, 15.000, 19.773, 241.452, 61.597, -2541.339, 299.144, 240.750,  2.208 
     1, -22.514, -4.000, -9.156, 53.120, -2.370, 353.085, 117.915, -5.349, -8.615 
    -1,  9.697, -5.000, -4.718, 249.983,  0.000, -5170.292, -2399.526, -913.964, -275.008 
     1, -3.038, -2.000,  0.446, 40.523,  8.669, 497.837, 247.146, 87.511, 40.089 
    -1, -33.438, -13.000, -10.623, 51.233, -4.590, -179.010, -67.953, 31.430, 15.176 
    -1, 15.425, -3.000, -5.414, 44.684, -0.383, -891.343, -7.842, -209.366, -60.458 
     1, 103.036, 71.000, 74.733, 1422.912,  5.744, -18.711, 273.168, -60.844, 119.019 
     1,  8.210, -1.000, -4.789, 82.362, -0.544, 315.401, 104.581, 148.441, 159.736 
     1,  7.637,  0.000, -4.263, 81.846, 11.507, 337.305, 162.001, -154.953, -52.059 
     0, -24.075, -12.000, -22.789, -28.109,  0.575, -374.398, -129.631, -39.151, 16.762 
     1, 41.252, 15.000, 20.181, 634.514, 15.856, -748.047, -210.779, -544.084, -189.002 
     1, -19.794, -10.000, -8.234, 51.982, -7.363, 530.746, 33.725, -245.238, -140.868 
     0, 59.292, 15.000, 18.269, 425.939, -0.590, -1006.736, -258.662, -489.037, -247.510 
     1, -6.070, -7.000, -11.539, 159.559,  7.912, -414.096, -128.908, -102.133, -46.118 
     0, -18.239, -6.000, -7.866, -13.895, -1.507, -18.711, -83.942, -154.953, -31.613 
     0,  5.082, -3.000, -5.164, 56.529, -1.640, 527.508, 101.838, 10.614, 42.026 
     1, -11.254, -11.000, -21.664, 30.493, 17.692, -891.343, -241.642, -209.366, -80.874 
     1, -24.541, -14.000, -16.589, -31.362,  2.600, -560.213, -139.530, -334.106, -95.157 
    -1, -25.368, -10.000, -15.456, 69.944, 11.362, 497.837, 47.860, -147.947,  7.924 
     1, -18.379, -19.000, -20.720, -70.232,  0.557, -399.266, -369.206, -392.645, -85.386 
    -1, -43.949, -27.000, -29.907, -127.261, -0.758, -29.624, -59.316, -194.382, -143.334 
     1, -50.461, -27.000, -31.032, -127.185, -4.776, 219.172, 69.585, -94.018, -39.616 
     0,  1.139, -8.000, -11.065, -21.626,  4.253, -159.909, -20.228, 128.440, -145.227 
    -1, -44.934, -28.000, -30.229, -189.130, -12.041, -573.390, -624.054, -86.961, -0.268 
     0, -27.347, -19.000, -22.345, -93.701, 10.928, 206.015, 178.822,  1.820, -57.105 
     0, -40.318, -23.000, -24.157, -188.975,  0.831, 275.508, -134.466, -323.019, -38.761 
     1, -39.544, -22.000, -24.965, -120.871, -3.901, -153.616, -147.706, 37.669, -52.154 
    -1, -46.839, -28.000, -41.371, -161.547, -1.841, -413.828, -432.161, -396.017, -325.307 
     1,  3.486, -10.000, -14.577, 84.618, -2.554, 178.392, -90.737, 242.247, 10.471 
     0, 105.069, 28.000, 28.454, 926.116,  2.781, -648.218, -171.738, 491.978, 54.932 
     0, -55.427, -28.000, -30.943, -171.519, -44.102, 984.076, 385.690, -87.743, -1.402 
     1, 15.492, -13.000, -16.066, -162.440, 19.745, -231.509, -86.500, -477.405, -166.788 
    -1, -2.778, -18.000, -24.892, -217.486,  1.258, -2701.599, -549.013, -677.764, -246.601 
     0, -17.973, -20.000, -22.124, -165.376, -0.592, -156.622, -306.781, -170.189, -108.452 
     1, -10.568, -11.000, -14.324, 191.651, -1.672, -3129.243, -300.243, -1132.402, -253.196 
    -1, -49.918, -27.000, -31.407, -162.020, -14.991, -342.935, -260.674, -111.420, -125.867 
    -1, -84.107, -24.000, -26.475, -573.441,  0.000, 648.535, 117.146, 544.574, 357.823 
    -1, -94.127, -24.000, -24.975, -463.071, 19.514, 588.076, 169.330, 633.629, 302.341 
    -1, -40.034, -11.000, -13.333, -415.240, -98.505, -2982.501, -1168.347, 517.047, -1.912 
    -1, -104.272, -33.000, -42.136, -512.994, -5.979, -196.645, -110.269, 565.783, 112.370 
     1, -51.071, -10.000, -12.250, -435.132, -30.906, 16685.109, 2354.625, 1254.996, 197.979 
    -1, -111.599, -35.000, -42.450, -505.442, -5.040, 222.562, 132.384, 342.154, 184.285 
    -1, -77.937, -24.000, -27.725, -416.689,  0.325, -1050.856, -472.802, 445.848, 211.392 
    -1, -68.644, -22.000, -27.850, -445.242, -6.145, 16708.887, 8066.775, 77.482, 258.644 
     0, -69.217, -21.000, -27.324, -445.757, -1.147, -209.725, -80.328, 17.539, 27.666 
     0, -79.119, -27.000, -30.850, -510.989, -16.480, 17750.947, 3570.901, 77.482, -156.199 
    -1, -76.487, -28.000, -33.183, -587.662, -76.027, -524.523, -2578.124, 409.271, 157.243 
    -1, -101.950, -31.000, -37.961, -487.084, -4.086, -265.183, -182.054, 667.049, 189.255 
    -1, -48.839, -20.000, -22.700, -336.479, -3.532, 18006.791, 2837.395, 1368.442, 237.426 
     0, -94.823, -31.000, -33.628, -540.533, -4.534, 17488.319, 4369.331, 1425.926, 378.070 
    -1, -92.910, -30.000, -33.750, -534.142, -6.377, 536.574,  2.535, 611.340, 187.479 
    -1, -100.367, -30.000, -34.650, -508.570, -6.414, 763.028, 124.940, 591.761, 278.222 
    -1, -67.132, -16.000, -19.058, -293.333, -1.850, 18249.657, 4645.439, 1425.614, 523.262 
     0, -62.866, -22.000, -27.572, -530.726, -2.771, 17516.002, 2895.847, 1333.074, 179.474 
     1, -63.599, -24.000, -26.350, -440.456, -13.676, 17758.322, 4023.860, 1263.992, 392.757 
    -1, -103.730, -31.000, -33.517, -505.765,  0.000, 18182.609, 4387.108, 1374.931, 392.404 
     0, -19.242, -7.000, -6.088, 71.001, -2.774, 567.569, 190.722, 114.049, 129.463 
     1, 102.583, 33.000, 32.652, 747.667, 34.901, 122.599, 177.107, -34.196, -7.674 
     0, 14.170,  7.000,  7.245, 123.291,  3.230, 219.389, 41.192, -431.498, -103.352 
    -1, 24.632,  6.000,  4.977, 129.568, -2.370, 346.456, 483.099, -431.498, -52.286 
     1, 41.880, 16.000, 17.684, 246.572, -0.865, 557.761, 193.356, -571.079,  1.239 
     1, -15.711, -9.000, -19.213, 58.233,  2.590, 73.317, 188.248, 110.068, 140.649 
     0, -21.560, -12.000, -15.388, 70.595,  0.409, 554.420, 146.097, 157.987, 40.303 
     1, -9.651, -5.000, -7.338, 86.928,  0.744, 644.124, 249.358, 70.902, 65.061 
     0, -13.627, -4.000, -3.896, 83.747, -7.132, 437.849, 70.461, 143.639, 41.450 
     1, -27.392, -9.000, -10.338, 71.924,  0.000, -117.336, -162.879, -83.257, -10.645 
     1, 26.537, 12.000, 12.826, 350.035, 99.804, 74.194, 72.178, -662.560, -142.039 
     1,  4.766, -1.000, -3.776, 42.762, -4.377, -1944.577, 124.368, -237.833,  0.767 
     0, -33.193, -5.000, -8.135, -185.998, -8.315, 586.939, 204.065, -770.017, -258.429 
     1, 80.849, 40.000, 45.270, 691.156, 18.674, 708.578, 262.263, -116.939, -129.436 
     1, -11.236, -5.000, -11.730, -132.970,  3.082, 708.578, 412.157, -74.559,  6.082 
     0, 100.931, 36.000, 36.954, 595.840, 31.599, 298.308, 170.329, -116.939, -50.145 
     1, 46.789, 13.000, 15.714, -29.315, -8.858, 552.932, 228.733,  5.740, 44.067 
     1, -0.426, -5.000, -5.730, -69.420, -4.016, 956.325, 392.052, -134.932, -60.630 
     1,  0.352, -1.000,  6.791, -26.185, -1.053, 876.858, 267.700, 243.398, 90.794 
     1, -9.875, -4.000, -0.986, -83.102, -2.989, -36.895, 19.107, -196.878, -13.480 
     1, 12.440,  1.000,  3.714,  5.057,  2.068, 978.477, 491.841, -145.752, -8.339 
     1, -9.141, -1.000, -3.516, -185.678, -78.913, 223.591, 112.503, -91.521, -24.145 
     1, 24.646,  3.000,  7.479, 160.269, -2.267, -578.913, 141.145, -82.285, -1.946 
     1, -2.895, -2.000, -1.619, -100.646,  3.928, 213.865, 63.409, 43.213, 40.868 
    -1, -22.523, -8.000, -12.619, -91.919,  4.291, 250.910, 140.281, -62.076, -130.411 
     0,  0.950,  2.000,  7.027, -73.812,  0.375, 858.152, 364.316, -40.395, -69.142 
     0, 23.853,  8.000, 10.549, 23.526, -1.775, -465.580, -173.466, -228.052, -168.971 
     0, 23.164,  3.000,  4.917, -51.343,  0.860, 100.159, 127.078, 52.577, 158.710 
     1, 67.531, 26.000, 33.495, 396.115,  5.164, -26.439, 95.873, 34.851, -4.314 
     0, 13.612,  4.000, 10.667, -5.984, -1.973,  5.646, 103.617, -85.760, -87.153 
     1, 117.526, 44.000, 52.233, 925.141,  5.285, -582.797, -205.611, -144.851, 48.710 
    -1, 29.689,  9.000, 10.000, -40.198, -2.799, -465.580, -96.584, -228.052, -90.273 
     0, 40.430, 10.000, 18.719, 207.737, -0.257, 27.593, 60.966, 52.577, -27.129 
     0, 17.519,  8.000, 14.549, -21.069,  0.000, -517.867, -152.512, -242.149, -170.972 
     0, 56.104, 20.000, 28.391, -51.329,  1.947, -91.369, -5.301, -28.142, -8.254 
    -1, -17.220, -3.000, -5.100, -69.413,  0.000, 409.313, 25.738, -32.109, 26.313 
    -1, -190.059, -54.000, -80.018, -1136.366, -24.103, 3241.978, 1257.865, 4341.332, 2495.804 
    -1, -149.298, -48.000, -65.351, -1137.429, -25.817, -748.706, -427.309, -579.990, -224.378 
    -1, -133.939, -41.000, -49.851, -1184.648, -49.193, -624.045, -424.903, -389.722, -172.821 
     0, -173.287, -47.000, -54.251, -1138.854,  0.287, 279.720, 24.725, 1002.194, 253.250 
    -1, -192.692, -52.000, -63.951, -1153.202, -1.848, 106.629, -475.115, 119.782, 42.910 
    -1, -123.372, -39.000, -48.684, -1084.666, -6.709, -107.016, -78.875, -777.326, -143.410 
     1, -183.920, -53.000, -63.851, -1194.675, -111.113, 794.655, 110.950,  2.980, 98.691 
     0, -187.265, -54.000, -73.351, -1161.879, -55.254, -75.050, -304.162, 134.092, 143.061 
     0, -180.488, -51.000, -65.184, -1137.496, -19.997,  1.899, -534.841, 416.422, 100.413 
     0, -191.548, -54.000, -71.351, -1224.223, -56.615, -329.164, -760.859, 132.224, -39.150 
    -1, -163.471, -45.000, -50.518, -1195.482, -27.728, -613.611, -237.667, -284.507, -66.798 
     0, -185.337, -51.000, -61.184, -1116.292, -23.312, 108.930, 45.809, 88.619, 96.009 
     1, -194.052, -52.000, -63.351, -1109.973, -19.569, 760.897, 165.513, 518.576, 217.561 
     1, -188.615, -54.000, -68.351, -1140.822, -11.308, -31.813, 54.847, 353.670, 245.300 
    -1, -122.077, -37.000, -42.801, -1081.538, -25.014, -624.045, -440.035, 46.525, -24.645 
    -1, -143.457, -45.000, -54.684, -1189.754, -53.215, 3389.001, 983.171, 4418.820, 1182.546 
    -1, -131.281, -45.000, -53.768, -1185.794, -42.353, -3.978, -22.787, 38.786, 33.006 
     0, -173.305, -51.000, -66.684, -1153.650, -24.821, -207.903, -209.583, 261.218, 254.181 
    -1, -172.788, -49.000, -56.976, -1109.537, -5.713, 34.056, -51.958, -177.166, -121.594 
     0, -155.763, -47.000, -53.851, -1113.615, -1.520, -118.180, 200.948, -356.382, -39.187 
    -1, -170.352, -48.000, -54.129, -1153.669, -15.404, 549.787, -47.476, -136.502, -61.662 
     0, -136.477, -39.000, -45.906, -1143.833,  0.052, -20.963, 10.722,  1.213,  3.172 
     0, -115.560, -38.000, -46.088, -1042.791,  3.736, -21.991, -305.350, -428.788, -10.975 
     0, -142.874, -42.000, -49.684, -1161.902, -41.577, 3303.899, 422.050, 4418.820, 601.728 
     0, -164.582, -46.000, -54.624, -1193.307, -50.315, -361.763, -242.242, 453.802, 52.090 
     0, -10.638, -5.000, -3.231,  5.345,  0.000, 39.106, -65.702, -140.893, -108.013 
    -1, -12.972, -6.000, -6.802, -19.896, -0.362, -0.977, -24.054, -49.003, -24.788 
     1, 17.551,  5.000,  6.603, 30.334,  4.146, -207.549, -5.803, -42.049,  1.084 
     1, -4.572, -4.000, -5.897, -73.924, -6.168, 94.075, 100.686, 43.629, 13.666 
     1, 98.078, 30.000, 33.304, 771.927,  6.197, -258.746, 17.280, -73.684, 149.098 
     1,  8.877,  3.000,  3.832, 19.364, -4.753, -176.883, 81.671, -80.777, 16.175 
    -1, -17.657, -9.000, -15.981,  0.514, -3.424, 48.059, -12.107, 20.450, 38.142 
     0, 30.627, 12.000, 14.569, 85.213, -2.406, -0.977, 15.648, -39.752,  9.148 
    -1, 29.433,  8.000,  9.388, 31.659,  0.883, -22.531,  8.597, -72.763, 207.606 
     0, 25.795,  1.000, -4.945, -37.314,  8.553, -151.936, -42.250, -284.800, -59.221 
     0, 23.946,  5.000,  3.380, 25.475,  9.588, -9.001, -23.959, -27.907, -37.900 
     1, 66.534, 10.000, 10.552, 175.822,  2.935, -263.246, -35.049, -311.832, -217.314 
    -1, -27.948, -5.000, -5.282, -264.156,  5.755, -328.102, -390.561, 207.315, -16.745 
    -1, -74.084, -21.000, -23.615, -321.531, -12.487, 248.783, -880.847, 620.057, 218.653 
    -1, -56.626, -17.000, -21.504, -313.505,  1.744, 94.431, -14.731, 637.696, 155.441 
    -1, -34.395, -7.000, -8.457, -335.180, -3.610, 243.356,  0.761, 586.354, 121.388 
    -1, -55.219, -13.000, -13.308, -324.147, -49.926, 304.675, -132.157, 607.317, 120.864 
     0, -76.200, -23.000, -30.282, -347.694, -5.988, -257.070, -1602.479, -238.294, -271.303 
    -1, -47.498, -16.000, -24.315, -317.451, -2.023, -49.168, 24.864, 403.989, 203.501 
    -1, -45.465, -15.000, -19.979, -307.075,  0.000, 245.896, -605.501, 676.776, 321.057 
    -1, -74.030, -18.000, -20.490, -294.752, -0.185, 291.130, 205.959, 209.363, 100.115 
    -1, -49.185, -17.000, -22.726, -379.177,  0.220, 45.091, -634.153,  1.809, -69.312 
    -1, -81.192, -21.000, -34.015, -294.302,  8.235, 311.948, 49.609, 615.369, 276.738 
    -1, -44.184, -14.000, -14.532, -402.393, -53.219, 47.587, -456.618, 325.679, 64.125 
    -1, -65.290, -21.000, -37.015, -318.906, -20.340, -200.210, -1730.049, 505.362, 33.730 
    -1, 35.582,  6.000,  4.322, 62.773, -3.666, 55.434, -923.868, 495.660, 371.683 
    -1, -71.733, -19.000, -18.187, -340.403, -7.739, -500.098, -125.376, 553.777, 29.088 
    -1, 15.360,  3.000, -0.926, -197.270, -5.120, -200.210, -444.015, -15.997, -6.647 
    -1, -55.795, -15.000, -18.706, -340.837, -28.103, 139.097, -553.000, 655.795, 177.518 
     1, -8.176, -5.000, -7.571, -40.606, -0.010, 245.120, 460.857, 52.118, 25.019 
    -1, 59.634,  7.000,  8.737, 296.115, -5.062, -770.596, 175.833, 266.274, 53.873 
    -1, 60.364,  3.000,  5.333, 596.142,  7.773, -363.918, 125.110, 265.845, 66.758 
     1, 19.052,  2.000,  4.071, 53.142, 15.816, -687.974, 263.808, -793.918, -128.672 
    -1, 31.674,  9.000,  5.524, 107.890, 18.589, -670.641, -277.682, 87.618, -70.875 
     0, 19.106,  2.000,  2.143, -3.437,  0.438, -1207.201, -321.630, -341.289, -249.595 
     1, 44.377, 11.000, 10.174, 193.742,  4.571, -42.377, 674.869, 239.312, 23.302 
     1,  6.100, -3.000, -5.778, -24.843, -8.228, -363.918, -154.379, 265.845, -8.093 
     1, 24.887,  8.000,  5.400, 48.311,  4.306, -753.570,  9.291, -365.011, -105.434 
     0, 103.111, 17.000, 14.289, 908.188, 236.062, 83.512, 83.512, -90.502, -90.502 
     1, 63.745,  6.000,  8.375, 142.448, -0.170, -77.479, -77.479, -49.769, -49.769 
     0, 20.017,  3.000,  1.536, 35.874,  0.000, -223.361, -195.654,  3.436, -71.880 
    -1,  5.813,  1.000, -2.950, 34.389,  7.207, -223.361, -3.510,  3.436, 23.686 
     1, 81.188, 31.000, 34.107, 407.129, 15.641, -4192.960, -1508.528, -1183.503, -387.190 
    -1, 54.640, 14.000, 16.528, 134.173, 75.720, -4511.777, -1517.498, -1263.181, -453.509 
    -1, -14.666,  3.000,  3.235, -152.809,  0.000, -156.308, -1070.237, -91.147, -97.542 
    -1, 27.230, 23.000, 23.162, 15.380,  0.108, 192.329, -446.421, 45.028, -8.274 
    -1, -76.714, -25.000, -27.513, -544.634, -29.086, -390.579, -166.520, 61.973, -63.143 
     0, -56.722, -11.000, -12.323, -408.000,  2.202, 140.031, -211.271, -112.890, -18.349 
     0, -34.953, -2.000, -4.256, -338.905, -1.580, 138.088, 69.567, 583.582, 72.376 
    -1, -29.645, -11.000, -16.037, -391.327, -36.385, 696.231, -48.220, -77.612, 23.480 
    -1, -88.293, -24.000, -29.281, -459.042,  1.040, -38.956, -269.892, 42.350, 26.548 
     0, -96.370, -26.000, -28.323, -440.254, -4.960, 189.264, 27.265, 80.409, 203.907 
     0, -23.185, -9.000, -14.135, -375.717, -1.602, -238.242, -76.649, -339.854, -95.743 
     0, -69.620, -26.000, -43.990, -614.010,  0.000, -1997.360, -959.189, -127.576, -163.135 
     0, -89.706, -27.000, -41.856, -506.537, -83.388, 318.290, -1.781, 45.014,  7.109 
     1, -42.323, -10.000, -10.520, -401.961,  2.743, 316.686, 1950.060, -35.188, 89.861 
     0, -37.937, -7.000, -7.296, -350.687,  0.054, -6740.188, -132.336, -175.918, 34.983 
     1, -63.041, -24.000, -29.906, -727.035, -33.735, -644.995, -200.070, -428.020, -140.887 
    -1, -75.974, -23.000, -24.545, -503.449, -29.555, 140.031, -122.764, -35.188, 19.045 
     0, -74.921, -26.000, -30.490, -490.917, -18.125, -68.783, -242.289, -265.502, -54.241 
     1,  9.612,  0.000, -0.909, -9.117,  1.394, -91.261, 53.519, -242.831, -70.633 
     0, 45.669,  8.000, 12.311, 33.430, -0.591, -601.788, -296.047, -540.013, -110.472 
     1, 57.336, 14.000, 15.804, 155.961, -0.327, -965.724, -288.522, 140.715, -44.134 
     1, 20.782,  3.000,  2.006, -81.709,  0.000, -174.208, -4.419, 30.212, -26.840 
     1, 55.432, 20.000, 19.460, 247.310,  3.735, -862.719, -461.681, -266.346, -159.452 
     0, 16.181, -6.000, -7.636, -56.936,  0.000, -601.788, -227.741, 179.253, 112.081 
     1, 17.305,  4.000,  3.430, -71.704, -6.926, -198.068, 33.865, 349.140, 41.429 
     1, 40.093, 12.000, 12.798, 458.109,  0.000, -965.724, -522.465, -202.931, -140.661 
     1,  5.797,  0.000, -2.909, -21.197,  2.532, -363.055, -42.318, -156.871, -13.749 
     1, 49.712, 17.000, 21.406, 118.576,  4.770, -625.480, -124.493, -847.801, -332.070 
     1, -32.570, -4.000,  1.667, 75.624, -1.445, 626.516, 626.516, -111.970, -111.970 
     0, -27.483, 11.000, 14.325, 135.151, -31.378, 1304.689, 730.155, 392.561, 133.920 
     1, 63.394, 19.000, 29.533, 154.610, 18.877, -229.935, 19.718, -2.453, 12.285 
     1, 39.861, 17.000, 25.750, 71.125,  3.896, -1709.859, -552.963, -132.736, -53.105 
     0, 94.944, 40.000, 47.795, 345.628,  5.735, -1042.781, -162.032, 17.240, 15.035 
     0, 116.458, 39.000, 54.012, 411.204,  9.367, 242.749, 336.382, -25.461, -39.853 
     1, 76.168, 26.000, 40.700, 343.577, 24.363, -1470.549, -351.677, -337.911, -203.564 
     1, 46.038, 21.000, 35.900, 96.139, -0.890, -1338.680, -408.764, -177.881, -47.845 
     0, 79.404, 20.000, 28.417, 101.133,  0.455, 77.165, 110.780, 91.721, 17.780 
